Date,Open,High,Low,Close,Volatility,Price_Change
1315864800.0,0.007815880863578014,0.005646034846424669,0.007976422859985965,0.0063432538012755104,0.149087278898021,0.6036503491393226
1315951200.0,0.007925754548841606,0.006215458056972024,0.008427425775043311,0.006818998210902289,0.15944612239383427,0.6307931562038437
1316037600.0,0.00846767593939758,0.0077048740036741396,0.010056263575160424,0.008776080614977103,0.1442774459833884,0.7332490573622078
1316124000.0,0.010199575324561045,0.008049865694450301,0.011655275951057833,0.009544730832162082,0.027757923652424528,0.663135887254461
1316383200.0,0.009370868287732825,0.008617434591415592,0.010209079590925374,0.00954286566718543,0.21298668901416762,0.722618833438091
1316469600.0,0.011056208745496732,0.010216284827630194,0.011567677797184253,0.00953540500727882,0.2316037662621832,0.600838549883057
1316556000.0,0.010737765720292487,0.00956338771771941,0.010857629175532263,0.008149212898507202,0.23822910415882673,0.522634745690057
1316642400.0,0.006745085348936617,0.004700081720120852,0.006224594468323618,0.004690275685241203,0.22757162417735827,0.559320755654424
1316728800.0,0.0049405624112066285,0.004262344562070887,0.006317774600739065,0.005595120398833695,0.177511031807043,0.7626803481296037
1316988000.0,0.0069313135815912905,0.005469830373872434,0.0060848205284279415,0.006785417750700182,0.3122396333021391,0.701839465397167
1317074400.0,0.00897048543831601,0.008088813726716394,0.01033394081871118,0.008175332698802714,0.15359511942118634,0.6534301595915627
1317160800.0,0.009585030381438521,0.007526807770497334,0.00877779594290276,0.0062163851297512476,0.24688566167575576,0.462626976393272
1317247200.0,0.00856823335301514,0.006280381373472187,0.007232829989268004,0.00596639309790082,0.27798483771491644,0.5193835938523677
1317333600.0,0.005620283871133687,0.003813481522528471,0.00629540927384677,0.0036417758153345896,0.1370982603209943,0.5644351346407636
1317592800.0,0.0036909856996725594,0.0015877169076796455,0.0026836596459967567,0.0,0.2771077543070346,0.42615619686132816
1317679200.0,0.0,0.0,0.0,0.001190297351866487,0.39184385028350927,0.8111565232012399
1317765600.0,0.0011769456820239885,0.0008086966860176755,3.168109537035783e-05,0.0017126783765319393,0.46599474052113166,0.7591166773593533
1317852000.0,0.0032533601945022206,0.0021868165825827198,0.004100030581909513,0.0035802103898603054,0.1951469607342174,0.7405398020189551
1317938400.0,0.004990844856487173,0.0031643004868243335,0.005535040537323352,0.0036566971351477957,0.14877275069026263,0.6136382829223832
1318197600.0,0.006545824803698454,0.006311912151409984,0.00793915230352877,0.007770487030155858,0.21435964138494704,0.8014201741542203
1318284000.0,0.008087772438326243,0.00804244844012199,0.009851256808283476,0.008891750806019061,0.19404517464699325,0.7690051646977424
1318370400.0,0.010819705544505056,0.00960605182419215,0.01193295319460859,0.009884280745381347,0.14400654775493738,0.6428905159620693
1318456800.0,0.011173529466522326,0.01030531422069735,0.012564734395954976,0.011841363149456162,0.14920342581621193,0.7553413107358289
1318543200.0,0.02038052558277354,0.017835838065401347,0.019935475171423044,0.017940212923188797,0.1531757248496054,0.5415274730641857
1318802400.0,0.017447470172416078,0.016394649165918204,0.01815195820184537,0.016210740571244598,0.18434630952019523,0.6214773288100413
1318888800.0,0.016790097296718542,0.016530051292622257,0.01804013904992884,0.017721928695941448,0.20524463981212973,0.7659418823041764
1318975200.0,0.01812160635552164,0.016437313272390956,0.018379322813069657,0.015891714963390896,0.16848980509828113,0.5542080556347975
1319061600.0,0.0171085403219228,0.015849332031937828,0.01843336923533232,0.016445818773904223,0.11417383676992938,0.6601598911995094
1319148000.0,0.018525720199762993,0.016565290697724205,0.01977333590463509,0.017718198365988144,0.060208610780854335,0.6501048572661222
1319407200.0,0.018006147393436544,0.017904462562023157,0.01973606534817789,0.018824533331415736,0.17569622498582885,0.7570604308328054
1319493600.0,0.019194263629103533,0.016982622959328827,0.01905582718565569,0.016350665397605428,0.15654107015765184,0.5131178496032519
1319580000.0,0.018533167235524995,0.01608860550740815,0.01719404279577241,0.01693834966832086,0.24073711709891027,0.5974789127329077
1319666400.0,0.02018498855541638,0.018410824216694932,0.021003346575716935,0.019244307810498188,0.11104437072015455,0.6410084365317809
1319752800.0,0.019458708168089776,0.01833663677932689,0.02118039107206978,0.01951856196828988,0.0900020630766086,0.7065327582026774
1320015600.0,0.01956485833547237,0.01785252688764003,0.02069957021533769,0.018119313704681693,0.09007837583718373,0.6076736678345804
